6,294.03,201.98,48.71,118.81,11.024
6,174.65,113.59,75.04,183.02,3.6742
7,487.31,217.79,68.599,167.32,77.31
7,252.7,178.62,81.3,198.29,76.291
7,546.25,173.23,75.698,184.63,72.639
7,361.39,180.6,75.698,184.63,72.579
7,590.61,173.23,75.698,184.63,68.112
7,405.76,158.49,75.698,184.63,61.376
7,643.9,212.64,58.022,141.52,49.833
7,183.28,159.96,105.37,257,42.847
7,473.94,184.29,68.599,167.32,38.814
7,663.04,126.81,89.599,218.53,34.16
7,302.24,143.74,75.698,184.63,21.314
7,568.43,151.11,75.698,184.63,21.046
7,493.19,98.39,44.799,109.27,19.863
7,108.69,404.49,44.799,109.27,18.801
7,283.46,404.49,44.799,109.27,15.696
7,584.26,18,41.032,100.08,15.022
7,440.34,42.527,58.022,141.52,13.745
7,536.46,252.33,58.022,141.52,13.415
7,371.98,50,41.032,100.08,13.084
7,386.29,394.17,48.963,119.42,11.862
7,273.33,304.91,68.599,167.32,11.441
7,163.71,222,41.032,100.08,10.817
7,435.04,154.8,81.3,198.29,7.4822
7,157.02,260.39,48.963,119.42,-0.11516
8,519.89,184.62,253.84,619.12,78.62
8,964.7,177.9,68.768,167.73,73.787
8,905.44,152.73,89.398,218.04,48.034
8,138.06,274.81,75.043,183.03,32.58
8,965.24,120,63.073,153.84,19.18
8,739.97,460.24,57.92,141.27,13.366
9,241.75,208.06,138.14,336.94,79.249
9,25.991,265.11,68.77,167.73,55.103
9,562.58,486.59,68.77,167.73,26.601
9,354.21,153.56,40.865,99.672,22.459
9,458.15,261.75,138.14,336.94,22.366
9,4.9784,280.9,58.25,142.07,21.525
9,468.57,566.16,52.918,129.07,15.784
9,220.5,191.28,68.77,167.73,15.156
9,499.98,553.29,58.25,142.07,14.811
9,485.73,205.41,40.865,99.672,11.18
9,111.1,197.43,40.865,99.672,10.095
9,45.762,100.82,52.918,129.07,0.60641
10,724.98,337.64,126.05,307.44,94.843
10,200.2,345.72,89.708,218.8,82.279
10,397.13,338.47,81.623,199.08,60.438
10,628.03,338.47,81.623,199.08,57.979
10,430.85,408.26,69.152,168.66,31.334
10,943.49,340.78,69.152,168.66,29.088
10,274.84,125.95,48.694,118.77,19.526
10,3.8133,367.97,44.654,108.91,12.421
10,241.84,359.77,209.65,511.34,11.041
11,185.42,219.13,214.03,522.02,87.144
11,155.9,306.53,48.667,118.7,63.211
11,384.3,322.91,179.42,437.61,58.379
11,715.68,237.82,44.744,109.13,27.384
11,368.38,200,164.47,401.14,25.187
11,611.44,201.29,63.439,154.73,15.851
11,308.43,151.74,63.439,154.73,15.455
11,107.64,194,41.023,100.06,13.644
11,700.41,246,41.023,100.06,12.951
11,180.46,5.7143,116.86,285.03,2.2553
12,374.16,220.01,214.65,523.53,57.073
12,640.66,339.42,126.55,308.67,42.252
12,351.2,305.48,63.277,154.33,34.261
12,730.31,403.08,97.305,237.33,26.787
13,499.46,199.02,177.33,432.52,75.401
13,395.68,216.33,177.33,432.52,64.305
13,973.65,496.12,44.788,109.24,5.9741
14,510.84,249.28,138.2,337.06,94.57
14,622.99,371.74,75.326,183.72,48.845
14,678.87,361.55,40.957,99.894,37.244
14,446.83,276.04,75.326,183.72,11.529
14,481.7,201.33,105.54,257.41,2.7873
15,146.19,178.15,88.924,216.89,89.61
15,440.75,351.96,88.924,216.89,50.975
15,296.01,356.98,82.257,200.63,45.317
15,737.53,365,82.257,200.63,20.02
15,166.78,300.04,63.519,154.92,7.5237
16,110.38,129.65,126.95,309.63,91.158
16,244.16,290.11,62.665,152.84,46.02
16,61.003,310.03,48.537,118.38,40.806
16,148.16,369.2,44.803,109.27,28.688
16,169.15,142,116.49,284.12,12.856
16,273.63,279.27,97.073,236.76,8.1931
16,87.523,114.34,75.581,184.34,5.4994
17,573.7,266.22,115.8,282.45,99.921
17,212.85,277.54,115.8,282.45,97.07
17,314.34,277.54,115.8,282.45,87.248
17,787.95,277.54,115.8,282.45,85.254
17,494.76,254.89,115.8,282.45,84.246
17,131.32,147.06,97.107,236.85,31.545
17,279.29,317.12,106.54,259.86,30.196
17,106.5,372.78,68.799,167.8,22.544
17,419.28,182.45,149.15,363.78,21.182
17,243.5,237.69,40.977,99.945,19.894
17,169.17,147.06,97.107,236.85,18.363
17,321.19,184.71,68.799,167.8,13.837
17,632.62,181.95,106.54,259.86,10.767
17,256.82,224.65,44.711,109.05,9.673
17,35.885,246.86,75.484,184.11,9.3826
17,723.57,438.39,44.711,109.05,7.8438
17,844.48,204.86,68.799,167.8,7.1607
17,601.43,220.28,44.711,109.05,2.8016
18,171.55,167.09,136.83,333.74,66.59
18,322.3,181.22,44.741,109.12,7.1385
19,665.45,187.91,297.4,725.36,40.547
19,1072.1,448.48,53.128,129.58,21.834
19,1070.5,115.44,44.636,108.87,16.277
19,411.54,304.66,63.081,153.86,10.755
19,326.52,477,48.617,118.58,9.5634
19,191.78,433.24,89.798,219.02,5.8434
20,315.88,238.61,75.396,183.89,129.13
20,387.78,218.49,81.377,198.48,99.764
20,625.8,234.38,81.377,198.48,83.071
20,249.57,238.61,75.396,183.89,65.635
20,474.36,224.09,90.171,219.93,63.133
20,437.37,256.06,63.248,154.26,35.895
20,580.02,206.52,90.171,219.93,23.934
20,283.09,293.09,63.248,154.26,20.875
20,134.67,194.27,57.772,140.91,20.006
20,13.656,202.05,48.706,118.79,16.295
20,221.16,202.6,81.377,198.48,6.0909
21,267.06,344.35,213.35,520.36,93.679
21,131.08,200,274.29,669,29.714
21,347.35,240,257.94,629.12,11.907
22,306.38,215.15,126.14,307.65,118.23
22,203.22,317.49,40.94,99.853,25.112
22,107.88,256.5,53.037,129.36,17.716
22,164.64,293.91,44.59,108.76,15.782
22,87.382,285.54,40.94,99.853,7.9515
22,175.26,89.857,40.94,99.853,6.9233
22,563.13,315.88,48.616,118.57,3.4542
23,174.43,155.63,138.81,338.56,126.26
23,282.81,155.63,138.81,338.56,100.82
23,719.55,157.01,97.315,237.35,94.695
23,397.11,147.49,97.315,237.35,93.081
23,484.94,118.7,105.96,258.45,90.891
23,784.96,129.03,105.96,258.45,88.947
23,598.74,129.03,105.96,258.45,76.151
23,548.85,147.49,97.315,237.35,69.62
23,997.59,245.8,75.24,183.51,61.904
23,904.09,297.36,48.792,119.01,59.96
23,640.13,139.35,105.96,258.45,52.679
23,854.27,236.83,63.053,153.79,46.912
23,925.13,326.54,41.07,100.17,35.884
23,776.74,284.76,57.764,140.89,34.716
23,868.16,154.43,44.545,108.65,32.196
23,894.22,250.13,44.545,108.65,24.645
23,877.53,205.6,53.293,129.98,19.19
23,946.34,311.02,44.545,108.65,19.042
23,468.32,158.26,41.07,100.17,18.481
23,66.903,273.27,53.293,129.98,14.184
23,407.5,83.654,68.607,167.34,11.824
23,31.555,306.5,41.07,100.17,9.0476
23,889.81,145.11,48.792,119.01,7.1063
23,528.82,213.15,89.086,217.28,3.8778
24,278.71,268.71,82.048,200.12,82.666
24,190.8,268.71,82.048,200.12,82.388
24,103.53,372.26,48.553,118.42,44.492
24,131.37,165.56,40.929,99.828,24.711
24,384.76,467.71,58.105,141.72,14.455
25,802.83,369.69,116.31,283.68,94.958
25,884.62,276.69,126.11,307.58,81.318
25,327.08,301.44,116.31,283.68,67.841
25,749.23,350.47,126.11,307.58,22.455
25,310.53,488.93,40.888,99.726,19.055
26,224.54,175.94,116.02,282.98,44.804
26,703.28,181.97,138.64,338.14,21.636
26,880.72,181.72,40.898,99.75,7.7107
27,582.18,260.87,214.01,521.97,123.42
27,416.67,340.36,178.89,436.32,107.81
27,748.26,270.55,178.89,436.32,75.849
27,125.41,552,163.56,398.94,54.535
27,72.218,583.38,151.64,369.86,39.498
27,95.441,168,44.723,109.08,29.036
27,71.388,222,40.963,99.91,25.878
27,243.12,198,40.963,99.91,23.888
27,792.24,-4,82.075,200.18,23.6
27,540.41,365.22,214.01,521.97,22.954
27,303.02,162,40.963,99.91,22.888
27,673.19,297.6,197.41,481.49,20.976
27,356.69,121.95,53.129,129.58,20.813
27,143.28,230,40.963,99.91,20.521
27,303.64,705.74,48.72,118.83,18.997
27,377.41,127.14,53.129,129.58,17.013
27,252.97,556.24,57.825,141.04,14.471
27,378.91,466,40.963,99.91,13.337
27,260.67,83.916,68.763,167.71,9.405
27,501.7,256.86,53.129,129.58,5.2279
27,426.83,194,40.963,99.91,4.3902
27,382.9,366,40.963,99.91,4.214
27,343.21,589.92,75.077,183.12,3.4271
28,760.7,214.65,230.78,562.87,119.77
28,80,237.25,211.55,515.99,107.9
28,513.55,175.36,211.55,515.99,64.7
28,39.5,606.64,41.018,100.04,55.123
28,687.69,228.01,126.23,307.88,50.773
28,32.566,321.98,115.97,282.86,37.848
28,199.5,34.036,41.018,100.04,32.321
28,704.48,351.13,195.27,476.26,20.687
28,269.32,362.85,81.598,199.02,14.932
28,177.96,32.649,44.623,108.84,14.925
28,935.28,411.93,106.76,260.4,13.457
28,122.67,83.037,48.611,118.56,1.2494
29,422.58,435.09,48.737,118.87,73.55
29,472.5,196.76,211.96,516.97,63.977
29,1128.6,39.196,89.16,217.46,52.999
29,361.53,290.06,97.689,238.27,39.982
29,246.58,253.71,105.98,258.49,34.787
29,536.69,116.5,48.737,118.87,33.833
29,683.52,6.1316,125.52,306.14,32.376
29,744.68,42.921,125.52,306.14,31.084
29,320.43,370.19,89.16,217.46,30.69
29,1024,198.16,44.668,108.95,29.517
29,591.98,240.28,148.79,362.9,28.375
29,482.57,47.701,75.144,183.28,20.448
29,824.43,335.35,89.16,217.46,17.192
29,627.28,150.25,44.668,108.95,13.924
29,647.5,150,41,100,11.276
29,804.53,119.34,116.41,283.94,9.7328
29,23.934,274.66,63.29,154.37,9.196
29,1087,14.265,97.689,238.27,6.3666
29,270.5,121.44,57.907,141.24,6.2479
29,660.11,83.325,63.29,154.37,4.9966
30,316.52,201.92,125.4,305.85,97.557
30,943.26,280.03,69.138,168.63,44.227
30,557.38,372.97,40.862,99.663,16.227
30,589.26,376.96,40.862,99.663,8.4781
30,413.84,83.308,63.358,154.53,7.6507
30,605.2,372.97,40.862,99.663,3.2037
31,280.28,218.02,193.68,472.38,91.353
32,364.83,187.18,81.567,198.94,142.51
32,227.62,195.19,75.538,184.24,130.05
32,293.97,195.19,75.538,184.24,122.69
32,941.36,214.31,41.073,100.18,10.114
33,630.9,232.14,96.877,236.28,90.779
34,291.25,300.13,150.15,366.22,66.22
34,773.67,347.14,57.902,141.23,15.494
34,501.31,507.72,44.704,109.03,11.001
35,307.54,248.51,137.76,336,70.906
35,396.57,228.69,151.24,368.88,55.525
35,48.616,360.62,63.239,154.24,45.826
35,112.38,416.04,57.982,141.42,43.12
35,166.18,354.42,81.612,199.05,38.955
35,6.9655,354.42,81.612,199.05,25.03
35,95.658,442,41.039,100.1,22.864
35,229.86,370.35,81.612,199.05,15.289
35,279.48,415.05,89.742,218.88,11.117
36,669.74,326.23,48.764,118.94,71.228
36,263.01,316.48,62.922,153.47,35.737
36,84.981,188.12,48.764,118.94,31.24
36,718.02,306.98,44.635,108.87,21.038
36,232.34,322.62,62.922,153.47,9.7072
37,306.02,227.49,126.07,307.49,88.028
37,404.44,252.09,126.07,307.49,82.68
37,757.89,237.46,139.06,339.17,60.995
37,183,227.49,126.07,307.49,46.79
37,915.75,292.05,63.039,153.75,37.553
37,583.87,275.45,115.31,281.25,36.212
37,256.81,239.79,126.07,307.49,19.699
37,989.77,232.06,69.02,168.34,18.944
38,924.79,486.15,126.4,308.29,89.753
38,781.31,439.44,138.47,337.74,68.317
38,208.42,203.08,126.4,308.29,67.973
38,602.37,376,163.46,398.67,64.81
38,223.1,375.27,178.2,434.63,54.467
38,361.73,357.82,178.2,434.63,50.31
38,866.52,547.76,115.64,282.05,21.219
39,539.96,154.39,126.32,308.1,88.941
39,287.51,201.88,105.88,258.23,85.626
39,180.98,176,116.67,284.56,83.758
39,777.81,176,97.428,237.63,81.842
39,682.81,166.49,97.428,237.63,80.866
39,246.25,201.88,105.88,258.23,35.56
39,95.527,94.012,44.784,109.23,33.562
39,492.81,137.95,97.428,237.63,32.635
39,112.81,52.324,97.428,237.63,27.856
39,79.579,267.67,75.069,183.09,20.967
39,427.11,214,40.977,99.943,16.197
39,160.31,52.324,97.428,237.63,15.246
39,475.06,354,40.977,99.943,14.74
39,1002.6,62,40.977,99.943,12.511
39,616.71,172,82.14,200.34,11.983
39,730.84,297,75.069,183.09,10.589
39,694.42,298.36,68.603,167.32,3.4593
39,1026.6,170,40.977,99.943,2.3172
40,331.55,153.64,136.75,333.53,65.46
40,256.21,187.19,75.275,183.6,39.907
40,208.26,195.63,97.682,238.25,23.5
40,221.66,337.09,63.36,154.54,15.687
40,421.64,465.21,81.643,199.13,5.7422
41,252.75,95.366,52.939,129.12,117.61
41,243.05,157.14,40.866,99.673,13.834
42,364.78,432,89.361,217.95,61.525
42,554.92,189.09,299.91,731.48,55.25
42,1035.5,599.35,53.14,129.61,38.496
42,460.28,278.4,197.25,481.11,30.648
42,401.03,438.71,105.77,257.97,26.139
42,44.524,652.24,57.922,141.27,25.13
42,265.02,629.65,57.922,141.27,23.79
42,-0.70673,448.94,57.922,141.27,21.634
42,21.312,656.73,44.773,109.2,21.288
42,1107.4,245.65,57.922,141.27,20.706
42,882.55,538.91,44.773,109.2,19.814
42,979.5,670,41,100,18.268
42,794.72,227.69,125.83,306.91,16.993
42,864.33,652.24,57.922,141.27,15.398
42,351.63,308.76,53.14,129.61,14.583
42,327.22,307.76,57.922,141.27,13.422
42,191.04,303.57,53.14,129.61,12.748
42,434.52,313.95,53.14,129.61,11.419
42,255.5,722,41,100,11.238
42,895.6,661.62,53.14,129.61,11.161
42,1058.2,575.38,63.095,153.89,10.54
42,102.96,319.14,53.14,129.61,9.9986
42,824.75,528,57.922,141.27,8.4579
42,166.04,715.25,48.761,118.93,4.7257
42,3.8253,678.55,44.773,109.2,1.3459
43,797.22,80.432,53.145,129.62,82.942
43,398.46,316.8,196.19,478.52,49.111
43,49.756,120,272.61,664.91,43.033
43,837.47,124.8,196.19,478.52,31.845
43,314.5,125.71,233.23,568.86,31.72
43,501.02,59.294,57.83,141.05,29.114
43,537.52,160,106.02,258.59,27.858
43,962.74,565.54,97.638,238.14,24.521
43,-0.5,442,41,100,18.082
43,27.5,486,41,100,12.794
43,715.5,178,41,100,8.11
43,146.69,78.416,48.706,118.79,5.6973
44,690.57,120,273.45,666.94,67.422
44,1120.2,267.69,63.105,153.92,51.154
44,-0.83869,298.74,68.79,167.78,31.522
44,1065,262.59,57.833,141.06,31.333
44,51.861,37.091,44.748,109.14,28.612
44,485.79,144.62,63.105,153.92,24.555
44,401.86,113.59,75.086,183.14,23.831
44,1092.8,245.03,68.79,167.78,23.599
44,616.82,336,89.317,217.85,22.307
44,195.66,274,41.019,100.05,21.656
44,216.48,257.45,89.317,217.85,20.305
44,727.61,708,82.038,200.09,20.066
44,1119.7,349.31,48.682,118.74,17.074
44,70.612,30.891,48.682,118.74,16.51
44,368.77,138.46,63.105,153.92,16.353
44,240.7,151.05,68.79,167.78,15.495
44,126.64,258.46,68.79,167.78,13.525
44,207.32,703.14,53.245,129.87,12.859
44,1008.3,106,41.019,100.05,11.347
44,1056.3,591.27,44.748,109.14,10.775
44,1084.4,374,41.019,100.05,8.5622
44,614.23,194.2,75.086,183.14,8.0781
44,306.66,120.92,75.086,183.14,0.92164
45,449.25,217.22,178.03,434.23,141.08
45,365.39,262.01,163.31,398.32,101.39
45,318.63,216.06,44.783,109.23,46.58
45,747.11,355.74,44.783,109.23,34.268
45,733.92,268.39,57.919,141.27,29.864
45,56.156,302.69,52.976,129.21,21.549
45,488.32,158.17,41.058,100.14,19.125
45,278.2,199.21,52.976,129.21,11.772
45,582.86,183.68,52.976,129.21,10.563
45,476.3,174.19,41.058,100.14,6.569
45,903.44,149.73,57.919,141.27,3.078
45,336.06,178.19,41.058,100.14,3.07
46,43.802,252.86,115.57,281.87,139.58
46,202.06,264.1,115.57,281.87,134.14
46,839.92,264.41,44.836,109.36,36.434
46,135.65,314,41.025,100.06,34.413
46,408.99,171.53,74.934,182.77,22.468
46,110.09,224.71,63.115,153.94,21.104
46,293.91,268.47,48.695,118.77,19.992
46,83.594,166,41.025,100.06,18.456
46,516.08,218,41.025,100.06,16.059
46,584.3,341.69,63.115,153.94,12.153
46,802.16,254.21,48.695,118.77,11.66
46,202.06,162.95,115.57,281.87,8.3081
46,533.21,115.35,81.645,199.13,2.5273
47,817.91,411.33,115.25,281.1,121.64
47,914.88,391.89,75.091,183.15,114.21
47,606.63,377.6,127.08,309.94,107.02
47,504.61,361.17,89.294,217.79,98.405
47,243.04,239.33,89.294,217.79,32.824
47,487.72,463.43,44.648,108.9,17.242
47,885.58,384.56,75.091,183.15,16.887
47,553.11,102.26,44.648,108.9,6.0382
48,921.54,447.91,126.01,307.33,107.91
48,736.92,423.36,126.01,307.33,102.86
48,429.47,382.52,137.9,336.34,82.356
48,847.69,447.91,126.01,307.33,77.187
48,347.27,385.82,149.14,363.77,61.469
48,143.5,417.51,40.981,99.953,58.257
48,171.5,417.51,40.981,99.953,49.472
48,223.5,449.48,40.981,99.953,31.01
48,1199.5,425.5,40.981,99.953,29.114
48,1051,311.17,89.858,219.17,25.341
48,1127.5,429.5,40.981,99.953,24.661
48,650.77,288.38,126.01,307.33,18.896
48,411.5,697.19,40.981,99.953,17.807
48,798.46,423.36,126.01,307.33,17.248
48,1144.5,416.42,44.653,108.91,16.949
48,543.67,412.06,44.653,108.91,16.128
48,884.62,484.72,126.01,307.33,15.959
48,316.46,454.93,58.002,141.47,5.8178
48,1175.5,433.5,40.981,99.953,4.08
49,205.27,281.74,213.43,520.55,47.12
49,142.55,428,81.853,199.64,13.396
49,796.86,377.45,44.691,109,11.997
50,366.54,184.03,96.684,235.81,73.748
50,293.22,131.13,81.489,198.75,16.841
50,534.69,139.62,63.733,155.45,14.464
51,210.98,150.24,74.995,182.91,144.4
51,61.928,162.28,107.72,262.73,34.779
51,27.186,270.75,97.123,236.89,34.171
52,182.53,195.31,81.757,199.41,114.5
52,158.95,218.4,63.005,153.67,35.853
52,546.09,348.77,40.879,99.704,20.689
52,47.378,352.75,40.879,99.704,4.1875
53,140.65,72,210.4,513.17,63.118
53,128.12,489.23,63.008,153.68,29.072
54,85.06,93.284,147.6,360,99.63
54,280.34,126.72,41.19,100.46,26.023
54,192.31,142.71,68.122,166.15,4.4926
55,286.45,40,164.16,400.39,108.45
56,134.58,61.667,115.57,281.88,86.125
56,106.46,185,40.686,99.233,33.592
56,68.904,176.29,44.55,108.66,25.957
56,355.37,176.29,44.55,108.66,7.1503
57,162.98,66.529,105.1,256.33,111.45
57,39.783,56.294,105.1,256.33,107.32
57,19.416,158,40.899,99.753,41.795
57,389.81,30,40.899,99.753,22.114
57,391.72,154.43,44.638,108.87,15.559
58,169.28,85.263,194.75,475,56.617
58,346.83,274,40.967,99.919,30.944
58,260.01,463.33,68.426,166.89,16.128
58,147.84,272.73,44.729,109.1,10.422
59,573.7,112.33,178.12,434.45,35.882
59,703.81,423.57,63.363,154.54,19.794
59,544.22,365.08,82.21,200.51,16.124
59,822.09,521.05,53.083,129.47,15.121
59,143.32,28.083,82.21,200.51,7.6984
60,460.08,120,163.66,399.18,72.236
61,269.7,62.069,254.31,620.26,64.52
62,170.7,145.95,198.43,483.98,55.189
62,79.673,487.85,68.882,168.01,15.992
62,139.74,566,41.031,100.08,2.822
63,343,316,82,200,40.373
63,194.09,152.54,125.19,305.34,37.335
63,174.66,306.17,69.072,168.47,29.374
63,174.04,399.51,89.884,219.23,28.567
63,370.46,251.05,97.376,237.5,12.656
64,197.44,86.897,255.7,623.67,68.621
64,408.59,275.51,75.133,183.25,29.57
65,567.03,103.91,194.17,473.58,89.211
66,489.38,78.75,229.94,560.84,83.136
66,209.42,543.27,44.784,109.23,33.244
66,504.79,563.08,63.139,154,31.644
66,130.8,532.65,75.149,183.29,29.825
66,57.627,532.65,75.149,183.29,28.512
66,94.216,532.65,75.149,183.29,27.043
66,225.11,403.37,89.05,217.19,26.641
66,316.85,353.33,136.34,332.53,22.044
66,555.23,525.31,75.149,183.29,12.981
66,181.61,394.7,89.05,217.19,12.145
67,243.08,36.611,251.43,613.25,56.98
68,406.77,78.75,232.11,566.13,168.02
68,204.09,255.1,48.827,119.09,24.195
68,649.07,120,44.706,109.04,22.68
68,845.26,98.182,44.706,109.04,20.866
68,538.16,5.625,115.26,281.12,10.217
68,131.64,326,41.025,100.06,4.0318
69,224.73,78.882,179.2,437.08,111.68
69,40.865,126.97,53.163,129.67,8.9112
69,711.68,4.7302,97.254,237.2,7.4491
70,294.55,60.958,178.77,436.02,98.774
70,200.67,156.75,82.574,201.4,4.6806
71,477.6,85.773,196.23,478.62,85.224
71,43.091,242.43,44.745,109.13,11.243
71,140.77,21.583,63.128,153.97,7.3146
72,162.4,113.14,211.16,515.02,145.05
72,735.59,3.6735,75.41,183.93,16.289
72,811.5,94,41,100,10.402
72,502.9,36.85,58.049,141.58,5.3252
72,827.25,408,44.688,109,3.1156
73,288.9,78.75,230.27,561.62,94.799
73,210.1,201.95,180.75,440.85,36.715
73,245.48,289.76,180.75,440.85,33.926
73,503.48,219.38,115.13,280.81,25.124
73,242.28,-2.5899,53.029,129.34,24.506
73,632.5,117.93,127.35,310.61,19.389
73,510.99,386.02,88.942,216.93,19.167
73,495.5,194,41,100,18.653
73,215.5,54,41,100,16.636
73,199.5,54,41,100,14.945
73,63,500,82,200,12.834
74,678.55,96.105,178.99,436.55,56.696
74,498.59,169.39,138.71,338.33,42.291
74,330.77,166,126.11,307.58,36.926
74,143.45,382.24,44.747,109.14,16.512
74,593.24,155.84,138.71,338.33,11.721
75,430,78.75,232.08,566.04,90.249
75,39.054,72,212.16,517.46,73.096
76,69.844,56.257,104.44,254.73,99.821
76,283.18,46.029,104.44,254.73,84.44
76,152.97,120.55,75.01,182.95,53.019
76,42.682,114.19,63.47,154.8,13.077
76,166.85,27.776,63.47,154.8,4.7701
77,114.55,109.09,149.09,363.64,127.1
77,34.364,150.2,44.668,108.95,23.108
77,13.663,139.85,48.643,118.64,3.0852
78,152.14,129.73,176.63,430.8,83.687
78,401.94,317.42,52.903,129.03,18.259
78,314.19,312.26,52.903,129.03,15.937
78,94,168,164,400,14.744
78,35.385,116.92,126.15,307.69,4.4015
79,122.61,72.258,212.57,518.47,80.584
79,276.34,23.579,69.155,168.67,26.697
79,26.197,90.947,69.155,168.67,15.772
79,200.65,23.226,52.903,129.03,14.322
79,326.82,53.805,57.981,141.42,12.753
79,91.091,245.99,44.668,108.95,6.6367
80,174,168,164,400,108.7
80,43.5,238,41,100,49.277
81,158.33,153.33,136.67,333.33,127.43
81,61.412,116.11,57.981,141.42,32.99
81,17.692,107.69,63.077,153.85,17.46
81,431.5,110,41,100,12.086
81,228.26,131.15,107.29,261.69,7.5953
81,311.5,154,41,100,6.8987
82,207.39,204.59,107.29,261.69,91.242
82,175.25,120.89,48.643,118.64,7.9649
83,195.38,215.38,126.15,307.69,106.51
84,152.14,129.73,176.63,430.8,148.1
84,34.364,111.02,44.668,108.95,123.21
84,279,92,82,200,44.785
84,100.94,36.814,57.981,141.42,42.978
84,175.5,54,41,100,32.471
84,50.769,33.103,75.524,184.2,19.229
84,134.62,27.692,63.077,153.85,18.683
84,332.08,135.11,48.643,118.64,16.075
84,354,42.985,98.115,239.31,13.035
85,199,196,82,200,131.44
85,260,50.909,149.09,363.64,12.079
85,3.5,170,41,100,9.039
85,235.77,232.42,69.155,168.67,7.9901
86,134.29,57.143,234.29,571.43,64.157
87,111.43,57.143,234.29,571.43,100.98
88,60,92.903,212.57,518.47,117.21
89,88.571,57.143,234.29,571.43,63.047
90,111.43,57.143,234.29,571.43,116.07
91,122.61,113.55,212.57,518.47,89.316
91,322.57,201.48,48.643,118.64,15.511
92,88.571,57.143,234.29,571.43,148.86
92,374.18,74.521,89.691,218.76,19.437
92,271,100,82,200,6.4742
92,375,188,82,200,2.0637
93,189.6,87.273,197.95,482.8,89.155
94,227.14,222.86,117.14,285.71,121.71
94,-0.64516,162.58,52.903,129.03,19.592
94,199.5,162,41,100,13.864
94,171.5,174,41,100,2.8459
94,231.61,430.97,52.903,129.03,0.31791
95,198.33,206.67,136.67,333.33,138.06
95,225,126.67,136.67,333.33,41.384
96,198.46,224.37,75.524,184.2,110.27
96,31.5,174,41,100,31.56
96,183.69,172.87,75.524,184.2,29.989
96,213.23,172.87,75.524,184.2,17.42
96,106.59,133.1,57.981,141.42,6.7371
97,172.73,138.18,149.09,363.64,101.02
97,155.22,68.197,107.29,261.69,18.491
98,278.33,100,136.67,333.33,123.92
98,524.63,50.704,69.155,168.67,31.827
98,559,180,82,200,21.934
98,386.94,85.091,44.668,108.95,12.816
98,469.38,53.647,57.981,141.42,9.8799
98,3.5,2,41,100,7.8997
99,261.43,142.86,117.14,285.71,101.6
99,271.48,46.957,107.29,261.69,25.089
99,503.85,101.54,63.077,153.85,17.919
99,106.9,93.176,57.981,141.42,16.438
99,399,36,82,200,12.332
